id,season,country,comp_level,lg_finish,squad,age,games,games_starts,mnts,minutes_90s,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90
e79269bd,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,16,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e7ab4179,2019-2020,ESP,1. La Liga,8th,Getafe,24,4,3,267,3,0,0,0,0,0,0,0,0,0,0,0
e7ab4179,2019-2020,ESP,1. La Liga,12th,Levante,24,11,9,809,9,0,0,0,0,0,4,0,0,0,0,0
e7ca0439,2019-2020,ENG,1. Premier League,14th,Crystal Palace,30,18,18,1582,17.6,1,1,1,0,0,5,0,0.06,0.06,0.11,0.06
e7d22eae,2019-2020,GER,1. Bundesliga,15th,Augsburg,29,11,4,474,5.3,0,1,0,0,0,1,0,0,0.19,0.19,0
e7d59f4f,2019-2020,GER,1. Bundesliga,12th,Schalke 04,22,25,24,2102,23.4,6,4,5,1,1,3,0,0.26,0.17,0.43,0.21
e7fcf289,2019-2020,GER,1. Bundesliga,5th,Leverkusen,16,7,3,367,4.1,1,0,1,0,0,0,0,0.25,0,0.25,0.25
e82adcab,2019-2020,GER,1. Bundesliga,5th,Leverkusen,20,3,2,177,2,0,0,0,0,0,0,0,0,0,0,0
e85fb9b8,2019-2020,ITA,1. Serie A,1st,Juventus,34,4,3,202,2.2,1,0,1,0,0,0,0,0.45,0,0.45,0.45
e8832875,2019-2020,ENG,1. Premier League,19th,Watford,17,3,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0
e897d8ba,2019-2020,ESP,1. La Liga,14th,Eibar,29,27,20,1767,19.6,5,1,5,0,0,2,0,0.25,0.05,0.31,0.25
e8c930bb,2019-2020,ITA,1. Serie A,10th,Fiorentina,30,22,20,1585,17.6,1,0,1,0,0,3,1,0.06,0,0.06,0.06
e9254eec,2019-2020,ENG,1. Premier League,20th,Norwich City,27,15,14,1262,14,0,0,0,0,0,4,0,0,0,0,0
e94d79e3,2019-2020,ITA,1. Serie A,10th,Fiorentina,32,27,27,2356,26.2,1,0,1,0,0,10,1,0.04,0,0.04,0.04
e97fd090,2019-2020,ENG,1. Premier League,4th,Chelsea,23,7,2,208,2.3,0,1,0,0,0,0,0,0,0.43,0.43,0
e9971f2d,2019-2020,ENG,1. Premier League,6th,Tottenham,20,6,6,525,5.8,0,0,0,0,0,1,0,0,0,0,0
e9ada8cf,2019-2020,ESP,1. La Liga,16th,Alavés,17,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0
ea003d07,2019-2020,GER,1. Bundesliga,5th,Leverkusen,24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ea06dd97,2019-2020,ITA,1. Serie A,16th,Torino,27,16,16,1278,14.2,0,2,0,0,0,3,0,0,0.14,0.14,0
ea6bc03a,2019-2020,GER,1. Bundesliga,8th,Freiburg,23,32,31,2705,30.1,1,0,1,0,0,3,0,0.03,0,0.03,0.03
ea83bfa6,2019-2020,ESP,1. La Liga,7th,Granada,25,35,35,3150,35,0,0,0,0,0,3,0,0,0,0,0
ea9b2ef9,2019-2020,ESP,1. La Liga,7th,Granada,32,28,26,2293,25.5,2,0,2,0,0,12,1,0.08,0,0.08,0.08
eac044ad,2019-2020,GER,1. Bundesliga,6th,Hoffenheim,27,14,11,766,8.5,4,0,4,0,0,4,0,0.47,0,0.47,0.47
eac044ad,2019-2020,ESP,1. La Liga,4th,Sevilla,27,2,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0
ead61f73,2019-2020,GER,1. Bundesliga,12th,Schalke 04,19,11,8,781,8.7,0,0,0,0,0,2,0,0,0,0,0
eaeca114,2019-2020,ENG,1. Premier League,18th,Bournemouth,24,29,29,2503,27.8,2,2,2,0,0,2,0,0.07,0.07,0.14,0.07
eb2fe5b6,2019-2020,ITA,1. Serie A,3rd,Atalanta,28,34,10,1260,14,18,1,12,6,7,1,0,1.29,0.07,1.36,0.86
eb3dd471,2019-2020,ESP,1. La Liga,16th,Alavés,25,28,19,1634,18.2,0,0,0,0,0,3,0,0,0,0,0
eb58eef0,2019-2020,ENG,1. Premier League,1st,Liverpool,28,37,35,2935,32.6,4,0,4,0,0,0,0,0.12,0,0.12,0.12
eb7822d7,2019-2020,ENG,1. Premier League,3rd,Manchester Utd,30,21,18,1581,17.6,0,2,0,0,0,3,0,0,0.11,0.11,0
ec1f737d,2019-2020,ITA,1. Serie A,9th,Hellas Verona,28,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ecada4fc,2019-2020,ESP,1. La Liga,1st,Real Madrid,32,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ecc77652,2019-2020,ESP,1. La Liga,12th,Levante,21,5,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0
eccbe56a,2019-2020,ITA,1. Serie A,8th,Sassuolo,27,29,19,1633,18.1,5,5,5,0,0,6,0,0.28,0.28,0.55,0.28
ecd8c01e,2019-2020,ESP,1. La Liga,12th,Levante,28,28,22,1875,20.8,5,3,5,0,0,5,0,0.24,0.14,0.38,0.24
ed1e53f3,2019-2020,ENG,1. Premier League,2nd,Manchester City,19,23,9,901,10,5,2,5,0,0,0,0,0.5,0.2,0.7,0.5
ed5c5fa3,2019-2020,ESP,1. La Liga,17th,Celta Vigo,20,28,22,1830,20.3,1,0,1,0,0,2,1,0.05,0,0.05,0.05
ed6ea4d9,2019-2020,ESP,1. La Liga,7th,Granada,26,36,20,2129,23.7,7,5,6,1,1,5,0,0.3,0.21,0.51,0.25
ed9f7cfe,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,21,32,28,2396,26.6,1,2,1,0,0,6,1,0.04,0.08,0.11,0.04
eda40760,2019-2020,ITA,1. Serie A,5th,Roma,33,32,30,2732,30.4,7,3,5,2,4,6,0,0.23,0.1,0.33,0.16
ee251371,2019-2020,ITA,1. Serie A,6th,Milan,20,13,6,684,7.6,1,0,1,0,0,4,1,0.13,0,0.13,0.13
ee38d9c5,2019-2020,ENG,1. Premier League,5th,Leicester City,22,31,29,2624,29.2,6,3,6,0,0,4,0,0.21,0.1,0.31,0.21
ee4f2f3b,2019-2020,ITA,1. Serie A,15th,Sampdoria,36,28,26,2275,25.3,11,3,6,5,7,2,0,0.44,0.12,0.55,0.24
ee833569,2019-2020,ITA,1. Serie A,20th,SPAL,30,26,26,2340,26,0,0,0,0,0,2,0,0,0,0,0
ee8508c0,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,26,38,38,3395,37.7,0,0,0,0,0,0,0,0,0,0,0
ee923664,2019-2020,ESP,1. La Liga,17th,Celta Vigo,26,17,16,1325,14.7,0,0,0,0,0,6,0,0,0,0,0
ee93c1a9,2019-2020,ITA,1. Serie A,1st,Juventus,25,29,19,1571,17.5,1,1,1,0,0,6,0,0.06,0.06,0.11,0.06
ef322658,2019-2020,ESP,1. La Liga,15th,Betis,32,28,25,2046,22.7,0,3,0,0,0,9,0,0,0.13,0.13,0
ef619b0b,2019-2020,ITA,1. Serie A,1st,Juventus,28,24,11,1051,11.7,3,1,3,0,0,2,0,0.26,0.09,0.34,0.26
ef94dc2f,2019-2020,ITA,1. Serie A,9th,Hellas Verona,30,22,17,1293,14.4,8,0,7,1,2,3,0,0.56,0,0.56,0.49
efdeaff3,2019-2020,ITA,1. Serie A,10th,Fiorentina,20,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f03f284b,2019-2020,ESP,1. La Liga,20th,Espanyol,29,32,29,2455,27.3,4,2,4,0,0,5,1,0.15,0.07,0.22,0.15
f058ed1f,2019-2020,ITA,1. Serie A,8th,Sassuolo,38,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0
f08490a6,2019-2020,ENG,1. Premier League,18th,Bournemouth,22,14,6,630,7,0,0,0,0,0,0,0,0,0,0,0
f090a37a,2019-2020,ESP,1. La Liga,2nd,Barcelona,19,11,5,510,5.7,0,2,0,0,0,1,0,0,0.35,0.35,0
f0da930c,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,24,21,19,1755,19.5,0,0,0,0,0,2,0,0,0,0,0
f0f7f62f,2019-2020,ITA,1. Serie A,3rd,Atalanta,24,33,33,2884,32,0,0,0,0,0,3,0,0,0,0,0
f1bed920,2019-2020,ESP,1. La Liga,18th,Leganés,25,26,22,1931,21.5,1,2,1,0,0,6,1,0.05,0.09,0.14,0.05
f1bed920,2019-2020,ESP,1. La Liga,6th,Real Sociedad,25,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0
f1cfc209,2019-2020,ITA,1. Serie A,16th,Torino,31,32,31,2702,30,1,3,1,0,0,10,0,0.03,0.1,0.13,0.03
f1f1f238,2019-2020,ITA,1. Serie A,9th,Hellas Verona,24,32,31,2733,30.4,0,0,0,0,0,7,0,0,0,0,0
f2308b33,2019-2020,ESP,1. La Liga,18th,Leganés,25,33,32,2785,30.9,1,2,1,0,0,13,1,0.03,0.06,0.1,0.03
f23f9d20,2019-2020,ENG,1. Premier League,20th,Norwich City,31,36,36,3240,36,0,0,0,0,0,4,0,0,0,0,0
f25b010f,2019-2020,ENG,1. Premier League,13th,Newcastle Utd,30,32,29,2620,29.1,2,2,2,0,0,8,0,0.07,0.07,0.14,0.07
f25c8e3a,2019-2020,ENG,1. Premier League,1st,Liverpool,24,18,9,815,9.1,2,3,2,0,0,1,0,0.22,0.33,0.55,0.22
f26834c7,2019-2020,GER,1. Bundesliga,13th,Mainz 05,27,32,16,1728,19.2,4,6,4,0,0,3,0,0.21,0.31,0.52,0.21
f2bf1b0f,2019-2020,ENG,1. Premier League,11th,Southampton,23,30,12,1111,12.3,4,2,4,0,0,0,0,0.32,0.16,0.49,0.32
f2c6ac01,2019-2020,ESP,1. La Liga,19th,Mallorca,23,36,36,3182,35.4,0,0,0,0,0,6,0,0,0,0,0
f2dd9a21,2019-2020,GER,1. Bundesliga,15th,Augsburg,24,11,10,886,9.8,0,1,0,0,0,3,0,0,0.1,0.1,0
f35430a4,2019-2020,GER,1. Bundesliga,12th,Schalke 04,26,16,15,1365,15.2,0,0,0,0,0,2,0,0,0,0,0
f3b1d9a2,2019-2020,ESP,1. La Liga,8th,Getafe,23,7,0,66,0.7,0,0,0,0,0,0,0,0,0,0,0
f4290206,2019-2020,ENG,1. Premier League,4th,Chelsea,28,18,15,1430,15.9,4,2,4,0,0,4,0,0.25,0.13,0.38,0.25
f45f9427,2019-2020,ITA,1. Serie A,10th,Fiorentina,25,31,29,2484,27.6,0,5,0,0,0,8,1,0,0.18,0.18,0
f45f9427,2019-2020,ITA,1. Serie A,2nd,Inter,25,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f4e433d4,2019-2020,ENG,1. Premier League,15th,Brighton,18,8,7,588,6.5,0,1,0,0,0,2,0,0,0.15,0.15,0
f4e433d4,2019-2020,ENG,1. Premier League,4th,Chelsea,18,1,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0
f4ec4fd0,2019-2020,ITA,1. Serie A,10th,Fiorentina,32,14,6,599,6.7,1,0,1,0,0,2,0,0.15,0,0.15,0.15
f503ea63,2019-2020,ITA,1. Serie A,15th,Sampdoria,30,32,27,2385,26.5,0,2,0,0,0,8,0,0,0.08,0.08,0
f554e29b,2019-2020,ITA,1. Serie A,14th,Cagliari,25,16,16,1440,16,0,0,0,0,0,1,0,0,0,0,0
f573a8bf,2019-2020,ENG,1. Premier League,19th,Watford,23,5,0,70,0.8,0,0,0,0,0,1,0,0,0,0,0
f586779e,2019-2020,ENG,1. Premier League,4th,Chelsea,21,34,25,2215,24.6,15,3,15,0,0,2,0,0.61,0.12,0.73,0.61
f5a00fa4,2019-2020,ENG,1. Premier League,7th,Wolves,32,38,34,3108,34.5,1,6,1,0,0,7,0,0.03,0.17,0.2,0.03
f5deef4c,2019-2020,ENG,1. Premier League,3rd,Manchester Utd,25,35,35,3092,34.4,1,0,1,0,0,6,0,0.03,0,0.03,0.03
f61c7c4e,2019-2020,ITA,1. Serie A,10th,Fiorentina,36,21,19,1409,15.7,3,3,3,0,0,3,0,0.19,0.19,0.38,0.19
f63d8a4b,2019-2020,ENG,1. Premier League,20th,Norwich City,21,37,30,2489,27.7,6,2,6,0,0,6,0,0.22,0.07,0.29,0.22
f6798fc3,2019-2020,ESP,1. La Liga,4th,Sevilla,28,6,5,495,5.5,0,1,0,0,0,1,0,0,0.18,0.18,0
f6a06749,2019-2020,ITA,1. Serie A,1st,Juventus,29,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0
f6ac68c1,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,28,22,22,1980,22,0,0,0,0,0,6,0,0,0,0,0
f6bdc830,2019-2020,GER,1. Bundesliga,11th,Union Berlin,22,23,23,1939,21.5,0,0,0,0,0,6,1,0,0,0,0
f7036e1c,2019-2020,ITA,1. Serie A,2nd,Inter,21,35,29,2452,27.2,14,3,12,2,3,8,1,0.51,0.11,0.62,0.44
f7223718,2019-2020,ITA,1. Serie A,4th,Lazio,26,21,19,1670,18.6,0,0,0,0,0,2,1,0,0,0,0
f72293fc,2019-2020,ENG,1. Premier League,10th,Burnley,28,12,6,621,6.9,1,1,1,0,0,0,0,0.14,0.14,0.29,0.14
f76e6b4e,2019-2020,ENG,1. Premier League,1st,Liverpool,32,11,9,875,9.7,0,0,0,0,0,1,0,0,0,0,0
f794b426,2019-2020,ITA,1. Serie A,17th,Genoa,36,0,0,NULL,0,0,0,0,0,0,0,2,NULL,NULL,NULL,NULL
f7aa75bd,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,27,17,17,1396,15.5,0,5,0,0,0,1,0,0,0.32,0.32,0
f7c12fbf,2019-2020,ESP,1. La Liga,9th,Valencia,19,6,5,495,5.5,0,0,0,0,0,3,0,0,0,0,0
f7dc2ae5,2019-2020,ESP,1. La Liga,6th,Real Sociedad,25,22,17,1510,16.8,0,1,0,0,0,4,0,0,0.06,0.06,0
f7e2af2c,2019-2020,ITA,1. Serie A,14th,Cagliari,18,7,5,368,4.1,0,0,0,0,0,5,2,0,0,0,0
f833a830,2019-2020,ENG,1. Premier League,1st,Liverpool,24,10,2,249,2.8,0,0,0,0,0,0,0,0,0,0,0
f86cabbd,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,21,18,16,1462,16.2,1,1,1,0,0,3,0,0.06,0.06,0.12,0.06
f874dd44,2019-2020,ENG,1. Premier League,8th,Arsenal,24,15,13,1158,12.9,1,0,1,0,0,2,0,0.08,0,0.08,0.08
f8d41a8c,2019-2020,ITA,1. Serie A,13th,Udinese,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
f8eca1b6,2019-2020,ESP,1. La Liga,13th,Valladolid,22,35,23,2344,26,6,2,4,2,3,4,0,0.23,0.08,0.31,0.15
f8fcd2a5,2019-2020,ENG,1. Premier League,5th,Leicester City,31,38,38,3383,37.6,1,1,1,0,0,8,1,0.03,0.03,0.05,0.03
f91e81c9,2019-2020,ITA,1. Serie A,13th,Udinese,28,33,32,2789,31,1,3,1,0,0,5,0,0.03,0.1,0.13,0.03
f93e6e94,2019-2020,GER,1. Bundesliga,8th,Freiburg,30,34,24,2436,27.1,11,2,10,1,1,1,0,0.41,0.07,0.48,0.37
f972644c,2019-2020,GER,1. Bundesliga,15th,Augsburg,21,31,26,2280,25.3,4,3,4,0,0,2,0,0.16,0.12,0.28,0.16
f9acca3a,2019-2020,GER,1. Bundesliga,5th,Leverkusen,26,24,21,1903,21.1,0,2,0,0,0,6,1,0,0.09,0.09,0
f9acf8bf,2019-2020,ESP,1. La Liga,19th,Mallorca,22,19,16,1360,15.1,0,2,0,0,0,4,0,0,0.13,0.13,0
f9e7c4ac,2019-2020,GER,1. Bundesliga,15th,Augsburg,30,21,10,966,10.7,3,1,2,1,1,1,0,0.28,0.09,0.37,0.19
fa031b34,2019-2020,ENG,1. Premier League,12th,Everton,22,36,36,3070,34.1,13,3,13,0,0,8,0,0.38,0.09,0.47,0.38
fa274d97,2019-2020,GER,1. Bundesliga,2nd,Dortmund,26,11,7,594,6.6,1,0,1,0,0,0,0,0.15,0,0.15,0.15
fa661778,2019-2020,GER,1. Bundesliga,2nd,Dortmund,24,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fa661778,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,24,21,15,1410,15.7,1,3,1,0,0,2,1,0.06,0.19,0.26,0.06
fb5d47b3,2019-2020,ESP,1. La Liga,5th,Villarreal,28,25,22,1962,21.8,0,2,0,0,0,2,0,0,0.09,0.09,0
fb77bfef,2019-2020,ITA,1. Serie A,20th,SPAL,23,14,13,1191,13.2,1,0,1,0,0,2,1,0.08,0,0.08,0.08
fb77bfef,2019-2020,ITA,1. Serie A,16th,Torino,23,3,3,247,2.7,1,0,1,0,0,0,0,0.36,0,0.36,0.36
fbbc8e15,2019-2020,GER,1. Bundesliga,15th,Augsburg,22,10,4,381,4.2,1,0,1,0,0,1,0,0.24,0,0.24,0.24
fbd6378b,2019-2020,ESP,1. La Liga,15th,Betis,27,29,29,2576,28.6,0,0,0,0,0,9,0,0,0,0,0
fc027d02,2019-2020,ENG,1. Premier League,5th,Leicester City,18,3,3,267,3,0,1,0,0,0,0,0,0,0.34,0.34,0
fc15fb84,2019-2020,ENG,1. Premier League,10th,Burnley,19,38,38,3338,37.1,2,6,2,0,0,5,0,0.05,0.16,0.22,0.05
fc4f85b1,2019-2020,ITA,1. Serie A,2nd,Inter,33,23,18,1628,18.1,1,1,1,0,0,5,0,0.06,0.06,0.11,0.06
fcab00a0,2019-2020,ENG,1. Premier League,17th,Aston Villa,28,27,18,1534,17,3,5,3,0,0,4,0,0.18,0.29,0.47,0.18
fce2302c,2019-2020,ENG,1. Premier League,8th,Arsenal,22,15,12,989,11,1,1,1,0,0,2,0,0.09,0.09,0.18,0.09
fd51b456,2019-2020,ESP,1. La Liga,1st,Real Madrid,28,18,8,848,9.4,2,1,2,0,0,1,0,0.21,0.11,0.32,0.21
fd53759d,2019-2020,GER,1. Bundesliga,14th,Köln,17,12,7,554,6.2,0,1,0,0,0,2,0,0,0.16,0.16,0
fd771f95,2019-2020,ESP,1. La Liga,2nd,Barcelona,28,11,4,407,4.5,1,0,1,0,0,1,0,0.22,0,0.22,0.22
fd771f95,2019-2020,ESP,1. La Liga,18th,Leganés,28,24,21,1934,21.5,6,1,6,0,1,3,0,0.28,0.05,0.33,0.28
fdd60087,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,27,14,11,1076,12,0,1,0,0,0,1,0,0,0.08,0.08,0
fe012aca,2019-2020,ITA,1. Serie A,8th,Sassuolo,22,34,28,2513,27.9,11,2,11,0,0,0,0,0.39,0.07,0.47,0.39
fe471a89,2019-2020,ITA,1. Serie A,19th,Brescia,24,6,5,531,5.9,0,0,0,0,0,0,0,0,0,0,0
fe641c1a,2019-2020,GER,1. Bundesliga,2nd,Dortmund,27,11,11,830,9.2,0,0,0,0,0,4,0,0,0,0,0
fed17f5a,2019-2020,ESP,1. La Liga,9th,Valencia,22,28,24,2066,23,2,0,2,0,0,4,0,0.09,0,0.09,0.09
fed7cb61,2019-2020,GER,1. Bundesliga,5th,Leverkusen,20,30,29,2454,27.3,12,6,11,1,1,3,0,0.44,0.22,0.66,0.4
ff182fdc,2019-2020,GER,1. Bundesliga,6th,Hoffenheim,27,5,3,269,3,0,0,0,0,0,0,0,0,0,0,0
ff527768,2019-2020,ENG,1. Premier League,16th,West Ham,32,33,32,2674,29.7,4,3,1,3,3,5,0,0.13,0.1,0.24,0.03
ff800ed8,2019-2020,ITA,1. Serie A,10th,Fiorentina,21,35,30,2648,29.4,0,2,0,0,0,4,0,0,0.07,0.07,0
ff98492b,2019-2020,GER,1. Bundesliga,6th,Hoffenheim,23,31,29,2608,29,4,7,4,0,0,4,0,0.14,0.24,0.38,0.14
ffa90327,2019-2020,ENG,1. Premier League,17th,Aston Villa,24,34,26,2051,22.8,4,4,3,1,1,3,0,0.18,0.18,0.35,0.13
ffacd3d5,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,18,5,4,325,3.6,0,0,0,0,0,1,0,0,0,0,0
ffbbc83b,2019-2020,GER,1. Bundesliga,6th,Hoffenheim,23,31,28,2408,26.8,0,3,0,0,0,3,0,0,0.11,0.11,0
