id,season,country,comp_level,lg_finish,squad,age,minutes_90s,goals,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,average_shot_distance,shots_free_kicks,pens_made,pens_att
2a1beb34,2019-2020,ITA,1. Serie A,3rd,Atalanta,28,30.2,2,31,6,19.4,1.03,0.2,0.06,22.4,0,0,0
2a29eb9b,2019-2020,GER,1. Bundesliga,8th,Freiburg,26,2.3,0,2,1,50,0.86,0.43,0,23.9,0,0,0
2a6cd437,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,21,10.3,2,5,3,60,0.48,0.29,0.4,8.8,0,0,0
2acd49b9,2019-2020,ENG,1. Premier League,6th,Tottenham,29,27.2,2,14,4,28.6,0.51,0.15,0.14,14.8,0,0,0
2b09d998,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,20,10.6,0,7,1,14.3,0.66,0.09,0,17.1,0,0,0
2b16cb1a,2019-2020,ENG,1. Premier League,13th,Newcastle Utd,22,20.7,3,46,20,43.5,2.22,0.97,0.07,22.2,0,0,0
2b622f01,2019-2020,ENG,1. Premier League,6th,Tottenham,26,24.9,4,56,13,23.2,2.25,0.52,0.07,16.8,0,0,0
2b91cf8e,2019-2020,ENG,1. Premier League,13th,Newcastle Utd,29,13.2,2,6,4,66.7,0.46,0.3,0.33,8.2,0,0,0
2baec6ce,2019-2020,ENG,1. Premier League,3rd,Manchester Utd,21,2.1,0,0,0,NULL,0,0,NULL,NULL,0,0,0
2bd83368,2019-2020,ENG,1. Premier League,12th,Everton,18,4.9,0,6,1,16.7,1.23,0.2,0,19.1,0,0,0
2bed3eab,2019-2020,ENG,1. Premier League,2nd,Manchester City,18,8.8,0,2,1,50,0.23,0.11,0,6.5,0,0,0
